gene_id	muscle_dietP_logFC	whole_body_dietP_logFC
FBpp0218113	0.29527470898675	1.08391298887266
FBpp0218114	1.5568725630916	0.0211760057588561
FBpp0218115	-0.143164409481642	0.0435614163992153
FBpp0218117	0.0414714583648221	0.287111708690579
FBpp0218120	0.0238156173276016	0.10159653441066
FBpp0218121	0.322092685361047	0.0145665317039734
FBpp0218126	0.00438652302268439	0.211925727386222
FBpp0218129	-0.00298896944013904	0.096027136904934
FBpp0218130	0.106867129332999	0.393544743705461
FBpp0218131	-0.0797813951803232	0.0702752007914876
FBpp0218132	0.0376374152990493	-0.294956829782127
FBpp0218134	-0.0396386426174541	0.0650551883101722
FBpp0218135	0.00923137411646802	0.0847408287322367
FBpp0218136	0.0630068379878448	0.152422755077068
FBpp0218138	0.0186229753370284	-0.227675656431376
FBpp0218144	0.0824522716349623	0.074838845332902
FBpp0218145	0.295797794006996	0.156145126739446
FBpp0218146	0.0411935874790872	0.0626553814892377
FBpp0218147	0.163723488771597	0.208632827675402
FBpp0218150	0.0460819270947201	-0.0522627142807179
FBpp0218151	0.106600456405386	0.206809076543786
FBpp0218153	0.251231145557111	0.525364704977425
FBpp0218154	0.529272210617104	0.029316248874667
FBpp0218155	0.0274988612651976	0.0355859480410572
FBpp0218159	0.191620236014398	-0.427061898886294
FBpp0218162	0.125155787060528	0.0687159396770682
FBpp0218165	0.005046509763869	0.366237360199579
FBpp0218166	0.294497240692906	-0.0267697401397895
FBpp0218167	-0.000179120437454272	0.343897931190577
FBpp0218169	0.924881500638229	-0.0292253153897813
FBpp0218170	0.218209600902678	0.121306887768882
FBpp0218171	0.166317152768506	0.0761281324030729
FBpp0218172	-0.116009696443315	0.260834454317914
FBpp0218175	0.0592078442504647	0.0977744111395678
FBpp0218177	0.0799114370798055	-0.066829305068391
FBpp0218182	0.685101410301927	-0.0252633530530592
FBpp0218184	0.122717221980599	0.0722472206768778
FBpp0218186	0.113756433139505	0.0297581068127747
FBpp0218187	-0.040994911707387	0.0629871716658492
FBpp0218188	0.00311506267256612	0.0685337369063048
FBpp0218189	-0.0267970985270589	-0.198625818180378
FBpp0218190	-0.019736257867119	0.0489010020676868
FBpp0218193	-0.0460232878933078	-0.0263492733727226
FBpp0218194	0.157075228847304	0.379112035410138
FBpp0218196	0.131873965094585	0.0144778127316889
FBpp0218198	-0.0344884186438175	-0.0519244226858249
FBpp0218199	0.129050022461912	0.0846836153283196
FBpp0218202	-0.0220936843817491	-0.000865991850816927
FBpp0218205	-0.0644014450343201	-0.0787103465683948
FBpp0218206	-0.0399474880073289	0.0319913942221884
FBpp0218209	-0.00918643583226753	-0.0240938042826589
FBpp0218211	0.00889100667208464	0.110971086395655
FBpp0218219	0.114632110340338	0.18097255925949
FBpp0218220	0.231497090171768	0.0936427279606452
FBpp0218224	-0.0209849538339767	0.0347103163382598
FBpp0218225	0.19606792612365	0.124697019781081
FBpp0218226	0.0120952390035557	-0.324914302839346
FBpp0218229	0.182034321154688	0.255649981497135
FBpp0218230	0.0372395500094351	-0.348909400713998
FBpp0218232	0.993779045865613	-0.224406046832861
FBpp0218233	0.0624713959785566	-0.343733565323506
FBpp0218234	0.194727302483086	0.140089574393597
FBpp0218235	0.0618197321358855	-0.66859879611916
FBpp0218236	0.00471165925760864	0.074053566039236
FBpp0218237	0.0386748084468428	0.382326331197495
FBpp0218239	0.0630266777001687	0.0302885242445989
FBpp0218243	0.310374098905383	-1.56442864266408
FBpp0218244	-0.166971552850104	-0.330233648809279
FBpp0218246	0.153841897599927	0.369302548862561
FBpp0218247	-0.0509567235511834	-0.0555774961659204
FBpp0218248	0.305839346661778	0.455194944149946
FBpp0218249	0.0570156811525819	-0.430746523985841
FBpp0218250	0.332098909278216	-0.134843192225818
FBpp0218252	-0.0770330814343554	0.516104602622383
FBpp0218254	1.52089263199976	-0.196365207931118
FBpp0218255	0.30877714855947	0
FBpp0218257	0.308936302074999	0.377497894692036
FBpp0218258	0.312512612375679	-1.16365717418762
FBpp0218259	0.134650219309155	0.108480597861628
FBpp0218260	0.11906887882057	-0.0773171197997149
FBpp0218261	0.312550225301229	-1.56390434646721
FBpp0218263	-0.402420841698469	-0.660441507028724
FBpp0218264	0.394694900583043	0.0430835528911928
FBpp0218265	0.761012122077674	0.830050012936904
FBpp0218266	0.312494497672949	0.774498732932024
FBpp0218267	0.0498973819712106	-0.305774057944198
FBpp0218270	-0.887259156834092	-0.697780035104504
FBpp0218272	0.0899887085638283	0.143881863201843
FBpp0218274	0.0392260073470103	-0.00277015327758745
FBpp0218275	0.277952232658913	0.324465413205543
FBpp0218279	0.152759214808807	0.073512818750289
FBpp0218281	0.511682900910202	0.0509812200584603
FBpp0218282	0.0635373287628467	-0.398349501277887
FBpp0218286	0.0246025169786339	-0.549281676696483
FBpp0218287	-0.00346376966987927	-0.440110556719169
FBpp0218288	0.0215117121768927	0.163559715884745
FBpp0218289	-0.0351125560814939	0.135668870854176
FBpp0218290	0.312082969123612	1.56756373174894
FBpp0218292	-0.0768621317986714	-0.374989608249348
FBpp0218296	0.0957997107076467	0.532478245354997
FBpp0218297	-0.0781547771439477	-0.0329962649426134
FBpp0218299	0.304326378153071	-0.100440633814557
FBpp0218304	-0.0255567408397339	-0.83208211446901
FBpp0218305	0.0786780632941168	-0.541335782757973
FBpp0218306	0.0244580818942006	-0.342952318647322
FBpp0218310	0.0985597001769983	-0.0204120848226739
FBpp0218311	-0.215345121934775	-0.00854915604435702
FBpp0218313	-0.0359878871048038	0.190632628568727
FBpp0218316	0.303077802585321	-0.31393626386247
FBpp0218317	0.00519682053443449	0.0166777229104502
FBpp0218318	0.0854809405235205	0.100681727807209
FBpp0218319	-0.0152139500336603	0.00714930701287209
FBpp0218322	0.0720812560214768	-0.459391511698369
FBpp0218325	-0.374156949225409	-0.0977194964968771
FBpp0218326	-0.0565301346849374	0.255044358664005
FBpp0218327	0.0155654674333804	0.0180802705464802
FBpp0218328	-0.00351599378420209	0.00660888150531447
FBpp0218330	-0.266317389370664	-0.136189873409219
FBpp0218332	0.0310081786589094	0.384087257834455
FBpp0218333	0.549198163719859	0.190742705951897
FBpp0218335	0.489532471747138	-0.368627782303524
FBpp0218337	0.369229590695295	-0.728514930632966
FBpp0218339	0.034465091115758	-0.446484048642611
FBpp0218340	0.325912596684253	-0.126129838433495
FBpp0218341	-0.0166989561849956	0.0574284136795702
FBpp0218342	-0.0409359003949338	-0.209506038298464
FBpp0218343	-0.0491328271911159	-0.811530079579798
FBpp0218345	0.496842476430805	-0.137503392849845
FBpp0218347	0.0590895929719222	-0.383913922904325
FBpp0218348	0.204741142983877	0.477971790559073
FBpp0218349	-0.0395633637693359	0.0276953004948841
FBpp0218350	-0.223013847552292	0.0543251894145783
FBpp0218354	0.0881518778963599	-0.431380267416599
FBpp0218357	-0.0456661466449271	-0.136040356450715
FBpp0218358	0.0276013047305345	-0.186843411517339
FBpp0218361	0.0488164218431046	0.109447441004917
FBpp0218363	-0.0542736246239744	0.276814859540092
FBpp0218365	0.468988846538533	0.136088962359527
FBpp0218366	-0.0348466355389059	0.225706382721563
FBpp0218367	0.548756182296321	0.0506681011905491
FBpp0218368	0.0596466143633145	0.287707397004525
FBpp0218369	0.617737827017818	-0.0165995282551112
FBpp0218371	-0.0252960013988426	-0.017771964957475
FBpp0218372	0.130603826256576	0.00889381929214672
FBpp0218373	-0.047854365837506	0.347535792998886
FBpp0218375	0.0197155022735317	-0.487514158873658
FBpp0218376	0.388700437098279	0.00137166181876897
FBpp0218378	0.490502376584526	0.0533597221039888
FBpp0218379	0.298416928458605	0.0683768935010094
FBpp0218393	-0.0564193854036922	-0.53230158455279
FBpp0218396	-0.0405962409083418	0.0140172259945526
FBpp0218397	0.292119237380668	0.343557091476022
FBpp0218398	0.263529557628254	0.0684689577121529
FBpp0218399	1.12306420740117	-0.139156043073913
FBpp0218400	-0.0118398169394178	-0.136211573551758
FBpp0218401	0.0156226746846995	0.0177880920019645
FBpp0218407	-0.0167621528913385	0.110957300466217
FBpp0218408	0.36431856588998	0.493595663460898
FBpp0218409	0.156850881518615	-0.0236524836606196
FBpp0218410	-0.000423264770470944	0.0534137281421651
FBpp0218412	-0.0226103817620297	-0.788490888871396
FBpp0218413	-0.0563308332185686	-0.179471549006037
FBpp0218414	0.430814317656398	0.069839185183489
FBpp0218418	0.275564072716369	-1.56608553289398
FBpp0218420	0.273505406736333	-1.56568842866573
FBpp0218422	0.00494744458760754	0.272730286386351
FBpp0218424	0.0135360115534693	-0.165326883649868
FBpp0218425	0.273016419628007	-1.09601193733504
FBpp0218427	-0.00149652652935572	0.00865712657454765
FBpp0218429	0.0270364073729881	-0.072283440116477
FBpp0218432	0.0338885888425795	0.11569466214526
FBpp0218435	-0.122782358533578	0.0387311469445422
FBpp0218436	0.0209877766532468	0.0309350889216231
FBpp0218437	0.0161210735571948	0.263295918004141
FBpp0218438	0.0106482298731618	0.223545526215518
FBpp0218439	0.000790678878944795	0.0592794109596946
FBpp0218440	0.217560638250203	-0.942500697567802
FBpp0218441	0.200698471452448	0.0727615690282297
FBpp0218442	0.0994558078054726	0.528920209577352
FBpp0218444	0.0059098795156558	0.303449444581504
FBpp0218447	0.0839975988832852	0.358879111121869
FBpp0218448	-0.296859364667158	0.00310348312464531
FBpp0218449	-0.231062303655718	0.0197286145706135
FBpp0218451	0.255082613884214	0.0700961718041441
FBpp0218453	0.19976105644289	0.232436808180099
FBpp0218454	0.131883543466801	0.0693701266979714
FBpp0218455	0.000462250327561531	0.374521493069464
FBpp0218457	0.077911835053099	-0.0234780582066513
FBpp0218460	0.0436404850794483	0.0162383034451514
FBpp0218461	-0.0858753747592649	-0.0853307617234591
FBpp0218464	-0.37994667835951	0.0983987712147589
FBpp0218465	0.581889487181924	0.85138853494705
FBpp0218466	0.558442953605475	-0.292276494231878
FBpp0218470	-0.0070203785320736	-0.37903016495905
FBpp0218474	0.0930060414127036	0.132668924579083
FBpp0218476	0.276833335381093	0.19431096341443
FBpp0218479	0.0519808396023413	-0.562997904445763
FBpp0218481	-1.01520386888257	0.586276039067989
FBpp0218483	-0.0100129542390945	-0.0800080342036595
FBpp0218484	0.0486497553098086	-0.0529918878028561
FBpp0218485	0.0923969350092688	0.171605119084177
FBpp0218488	0.0624014350323343	0.120845335495149
FBpp0218489	-0.0573981143122859	-0.0697353614936923
FBpp0218490	0.0116818349613218	0.00842464123955633
FBpp0218491	-0.155978517843864	0.0360994747360492
FBpp0218492	-0.145670040523411	0.0311882800409755
FBpp0218493	-0.0677684153762936	0.029428514053756
FBpp0218494	-0.434140362264118	-0.120156748398447
FBpp0218497	0.327311626589053	0.219433453369937
FBpp0218498	0.086975158196491	0.169663953452705
FBpp0218500	0.145210976861969	0.0515204296232185
FBpp0218503	0.252258729976783	0.102208196586611
FBpp0218505	-0.00310413998388759	-0.208183013157776
FBpp0218506	-0.000180120743300538	0.0481338869828907
FBpp0218508	-0.00605501840127443	0.136019735173431
FBpp0218509	0.148553670258115	0.0189980627967661
FBpp0218511	0.148420513311103	0.109803237047918
FBpp0218514	0.0583181152701931	-0.274917235546153
FBpp0218516	0.0151404423875591	-0.608734383417815
FBpp0218518	0.524852736786856	-0.258302893593973
FBpp0218519	-0.0135643584181143	-0.336061857062303
FBpp0218520	0.0360217346657352	-0.416956243595184
FBpp0218524	0.0518696586468407	-0.27483605778307
FBpp0218526	-0.0300626668179327	-0.0664127704858155
FBpp0218527	0.0169126967197807	-0.180563218171298
FBpp0218532	-0.00119519739521923	-0.241762002133556
FBpp0218534	0.0971089952351407	-0.176008306841896
FBpp0218535	0.0345642806806108	0.158965828942127
FBpp0218537	0.0248493910854606	0.0424457690094733
FBpp0218538	0.283315583310142	0.0941496189187689
FBpp0218539	0.126850367820396	0.103159130399636
FBpp0218541	0.434905246668457	0.0507156231315001
FBpp0218542	0.157618173244154	-0.0144722320713001
FBpp0218545	-0.1918575140273	-0.141187728678585
FBpp0218548	0.0365767365658106	0.168408670228605
FBpp0218549	0.00419703990168474	-0.371061297497359
FBpp0218550	0.271650197311461	-0.356330667475768
FBpp0218551	0.0448679858761794	-0.384746401609479
FBpp0218553	0.829743997180182	0.0312640407038235
FBpp0218555	-0.0136675826822296	0.00212138050034305
FBpp0218557	0.00489417361283845	-0.279917815411099
FBpp0218558	0.178505057444077	0.0633317468121152
FBpp0218559	-0.0672488955618245	0.0114812970877081
FBpp0218564	-0.177200317156726	0.0340440425260818
FBpp0218575	0.272820618964407	-0.0860660506662112
FBpp0218576	-0.0503034618732014	0.439468357504972
FBpp0218580	-0.0387211007075259	-0.163108230710982
FBpp0218583	-0.158612785550279	-0.0561584809822234
FBpp0218584	0.272632619710744	-0.543794957041231
FBpp0218585	0.137026795867902	0.0369219843151145
FBpp0218586	0.264854472142802	0.167300601809686
FBpp0218587	0.023722027201299	-0.481174378780698
FBpp0218590	0.26189368286315	0.388904668646184
FBpp0218591	0.178942226684565	0.171012535655066
FBpp0218593	0.0231101679375989	-0.00915522695582294
FBpp0218594	0.0655143305355218	-0.0686419355058892
FBpp0218595	0.0131837757311026	0.107325897089223
FBpp0218596	-0.0101482242595028	0.00190599014033865
FBpp0218599	-8.38237043400136e-05	-0.000537320448251943
FBpp0218600	0.205529901348089	0.257471952274022
FBpp0218601	0.260651682832078	0.00566346343282359
FBpp0218604	0.346740062910678	0.106290051416446
FBpp0218605	-0.0615244220259772	0.0851924574345434
FBpp0218606	0.32290381167851	-0.00185443690753445
FBpp0218608	0.0145163569304003	0.00189885919857846
FBpp0218609	-0.00167514198294305	0.0654852210258692
FBpp0218610	0.286079747528723	-0.746416885365126
FBpp0218612	0.178304893447437	0.147228286989486
FBpp0218613	0.0226145248963308	0.0435603380652072
FBpp0218614	0.0867875174837101	0.0576472056437152
FBpp0218622	0.0655392989047878	0.0378909816032709
FBpp0218623	0.287177357933637	0.0489473760778083
FBpp0218624	0.284690067638965	-1.57583152130306
FBpp0218627	-0.0951771311674168	-0.0439879816541231
FBpp0218628	0.00172988533867335	0.0165350482874158
FBpp0218630	0.153694793397582	0.185393037784018
FBpp0218635	0.0871413534902402	0.0439124046573489
FBpp0218636	0.406454735130501	0.573301072273254
FBpp0218639	0.259822108064554	0.274503420572887
FBpp0218640	0.0768608942634651	0.12557230051459
FBpp0218641	0.0149169892297037	0.123629251647521
FBpp0218645	-0.868881823782011	-0.124798144513125
FBpp0218648	0.0816529883807883	-0.0348101156764676
FBpp0218650	-0.226235370878541	-0.453873807630979
FBpp0218651	0.289674690123497	-0.730829331798904
FBpp0218652	-0.312534547283045	-0.670067829400028
FBpp0218654	0.380793495651727	0.423904244639364
FBpp0218656	-0.0272833362405602	0.127939737462137
FBpp0218658	0.050864129867926	0.294355296437997
FBpp0218659	0.0302472716397348	0.0472999707968078
FBpp0218661	-0.0201468497681955	0.375884622419322
FBpp0218662	0.155345609323276	0.264448881925527
FBpp0218663	0.221072533977362	0.392630223068008
FBpp0218664	0.54201744290998	-0.115306272256914
FBpp0218665	0.198039165459329	0.352481638943541
FBpp0218666	0.541135413314103	-0.261808035205216
FBpp0218671	0.00865259382504313	-0.397637039441523
FBpp0218674	0.558858321421745	0.0332203959703555
FBpp0218677	-0.0340497668751021	0.110448118099465
FBpp0218678	-0.199287112459894	-0.625860039256255
FBpp0218680	0.00947641445948455	0.486457378066418
FBpp0218682	-0.00393588102880726	0.00877035994712461
FBpp0218686	-0.0538775068391801	0.031307953901393
FBpp0218687	-0.0157750995696813	0.110973896421013
FBpp0218690	0.0651569291033719	-0.160792901480213
FBpp0218692	0.00883030288001907	0.00560559240953407
FBpp0218699	-0.308000509606446	0.0232397006405578
FBpp0218701	0.0122459746698396	0.22101721354404
FBpp0218703	0.00247281390587284	-0.0477437618288976
FBpp0218704	-0.0222042111008764	-0.126400266175967
FBpp0218705	0.0119147236569913	-0.0429766031259061
FBpp0218706	-0.0199837647075771	0.0106150034765564
FBpp0218707	0.0105154442340502	0.0315350377384876
FBpp0218709	-0.278475672552129	-0.0835776453717485
FBpp0218716	0.115800482033867	0.185224187486473
FBpp0218717	0.169064893839065	0.169613960747724
FBpp0218718	0.290501705768031	-0.316732572064117
FBpp0218726	-0.00141903706672286	-0.214070317334975
FBpp0218727	-0.15632444233877	-0.0780361828749017
FBpp0218729	0.289288019685824	0.0667421480899968
FBpp0218733	0.516362363388487	-0.352066273967697
FBpp0218735	0.0154484020002411	-0.21648726643355
FBpp0218737	0.151396797517054	-0.00487538272594656
FBpp0218741	0.129353848953141	-0.583535085833941
FBpp0218745	0.0187610609092603	0.480842841979992
FBpp0218752	0.515128689598595	-0.308110629975723
FBpp0218753	0.141707859058174	-0.140280428987877
FBpp0218757	0.074941823785551	-0.139467961324525
FBpp0218759	0.343173003170606	0.0282551278169683
FBpp0218760	0.164665677678038	-0.0220075265720924
FBpp0218763	-0.0121123437750412	0.0293595490335646
FBpp0218764	0.0266534368965996	0.0145230412896361
FBpp0218765	0.0728747318566192	0.174793048872756
FBpp0218766	0.0242490238757571	-0.0649034256725844
FBpp0218767	0.0659773199013063	0.0156483028853059
FBpp0218769	-0.0486318954926345	-0.446310807085226
FBpp0218775	0.305174277738158	0.358096983239446
FBpp0218776	-0.0377655534650516	-0.230015404932445
FBpp0218778	0.151355660637043	-0.0601111544016228
FBpp0218779	-0.0232050779003008	-0.0230560094904273
FBpp0218780	0.501787391184661	0.0199792554946593
FBpp0218781	0.0975684954228927	-0.0447209058788631
FBpp0218783	-0.585454545556589	-0.0602156828524994
FBpp0218792	0.130883521518669	0.0422895197487219
FBpp0218793	-0.00764523675743367	0.179142153060441
FBpp0218794	0.0757140677647937	0.383117813600422
FBpp0218795	-0.000226878237229888	0.109434966459914
FBpp0218796	0.101114483329617	0.155871790994157
FBpp0218797	0.123121990998121	0.173145311235618
FBpp0218804	0.149267910653321	0.076793931113897
FBpp0218806	0.857346978692791	0.0279142997449666
FBpp0218809	0.0295391446479321	-0.0600785672791136
FBpp0218811	0.0253465948818713	-0.29587060324071
FBpp0218812	0.111559645934679	-0.00609632635549062
FBpp0218814	-0.181090920032851	-0.139634165170743
FBpp0218815	-0.191995427517385	0.156546086491112
FBpp0218816	-0.61700882985003	-0.0677247584756737
FBpp0218817	0.343614148938304	-0.147173990943648
FBpp0218818	0.276211396538407	0.0698566782249371
FBpp0218819	0.108144149989126	-0.0985017639478726
FBpp0218826	0.0891805133039971	-0.416591077177991
FBpp0218831	0.218391959083428	0.0640125653903921
FBpp0218836	-0.00332998314586019	-0.15861456429249
FBpp0218837	0.070479022903466	-0.102833492658552
FBpp0218838	-0.0781399034524223	0.205032669244145
FBpp0218839	0.0238121666229925	0.375982960030688
FBpp0218840	0.0130050873673363	-0.509518132243709
FBpp0218841	-0.0473162680389607	-0.128364622975679
FBpp0218844	-0.568702395108405	0.195174320445268
FBpp0218845	-0.156697746229087	-0.0272700261808869
FBpp0218846	-0.00598255927545877	-0.00314915044855685
FBpp0218848	0.532458090407742	-0.255799380957375
FBpp0218849	0.0761524896815489	-0.339269018490875
FBpp0218851	0.534501818062017	0.161167256449967
FBpp0218852	-0.0262290458890106	0.00662125899569599
FBpp0218854	-0.241659454489939	0.100943517928209
FBpp0218856	-0.0380778519990126	-0.0330772182748493
FBpp0218860	-0.0324039003784088	0.093527140673159
FBpp0218861	0.184209150596286	0.179515814501321
FBpp0218864	0.0766246642207633	0.0282506042754471
FBpp0218867	-0.0379313475617734	0.166160457798483
FBpp0218868	0.545365104954628	0.240910052779184
FBpp0218869	0.00233009721724708	0.617604762581389
FBpp0218872	0.0914904681690536	0.226725127207541
FBpp0218873	0.609988861161045	0.218480489841261
FBpp0218874	0.156561307399466	0.336683025285431
FBpp0218877	0.0837288235714141	-0.317596062024351
FBpp0218878	0.341625958003049	0
FBpp0218879	-0.0657765944249659	0.0135377005000825
FBpp0218880	0.0696958015248408	0.0810218008826757
FBpp0218881	-0.00787284433122692	0.275384392605701
FBpp0218884	0.243053721573043	0.0813250257122909
FBpp0218888	-0.0322423349430627	0.0337400906200028
FBpp0218890	-0.800248635329667	-0.137754377709467
FBpp0218891	-0.08228800781867	0.998930338687172
FBpp0218892	-0.303396409381641	0.848498162369022
FBpp0218893	-0.00493765837785221	0.363191122550561
FBpp0218895	0.108969572625452	0.149500502780705
FBpp0218898	0.441123026820669	-0.0287021275269542
FBpp0218899	0.656554911177225	0.196878182989171
FBpp0218902	-0.128716637913629	-0.00706086376953857
FBpp0218903	0.342889742731692	1.53275605975212
FBpp0218904	0.00501714510883988	-0.150283996485419
FBpp0218905	-0.00324847312352805	0.0367542816505975
FBpp0218906	0.0523002622380013	-0.0369451827579232
FBpp0218908	0.576990791594624	1.38195321292919
FBpp0218909	0.0771789994003914	0.110025924746916
FBpp0218910	0.348524044945654	0.293776336055356
FBpp0218912	0.123774670005481	-0.0397137859120136
FBpp0218913	-1.24287725723963	0
FBpp0218915	0.484927995654205	0.0584493492868706
FBpp0218916	0.190728179737593	0.259821955319538
FBpp0218919	0.540492256300894	-0.240944592468835
FBpp0218920	0.65387408609207	0.191074226362781
FBpp0218921	0.528645842387432	-0.469121283747585
FBpp0218924	-0.0208477358906253	0.0736615912495979
FBpp0218925	-0.333984009046118	-0.0329992634118396
FBpp0218927	0.0250842011643738	0.098997474454299
FBpp0218928	0.400485636718139	0.190335590121259
FBpp0218930	0.0731211219730484	-0.17476512084066
FBpp0218931	0.267923435743103	0.63964158108088
FBpp0218932	-0.00707077066429351	-0.066365494567038
FBpp0218934	0.0545709371519137	0.157702220977901
FBpp0218936	-0.186570592183134	0.370200518290038
FBpp0218939	-0.090225289115655	0.022955068360912
FBpp0218940	0.0837644930613862	0.104721429000635
FBpp0218944	0.0491720906698292	0.100198659908838
FBpp0218946	-0.261468381356012	-0.535809246077316
FBpp0218948	0.106022004979323	0.223668535423991
FBpp0218949	0.0156716872570571	-0.244207720514495
FBpp0218950	0.00737879549809983	-0.0280181660530785
FBpp0218951	0.136969883243484	0.113620607451654
FBpp0218953	-0.360492818409702	0.155331752755988
FBpp0218954	-0.00398507448643126	0.161038806846539
FBpp0218956	0.442820236863649	0.0294800450331368
FBpp0218957	0.0638827700768432	0.0514320948228184
FBpp0218963	0.257711533074808	-0.487890833595767
FBpp0218964	-0.0547784072573292	-0.141558057443187
FBpp0218965	0.0663426965331676	-0.0591461945801959
FBpp0218967	-0.0207677201493421	0.0816095015307509
FBpp0218968	0.0426037432452462	0.252621186509525
FBpp0218969	0.0791020563007705	0.1436807997206
FBpp0218971	0.00587336072684996	0.208605534236785
FBpp0218974	-0.222013829991973	0.163307319402359
FBpp0218975	-0.0154251248610958	-0.00365157942919048
FBpp0218976	-0.449029979611741	-0.048515184379825
FBpp0218978	0.0688823654848839	-0.564447246135632
FBpp0218979	-0.167619627721487	-0.0433869719051334
FBpp0218981	-0.230301102590578	-0.607316463359726
FBpp0218982	0.534145291093331	-0.412672442548172
FBpp0218983	0.0232044607100529	0.170692536820376
FBpp0218984	0.220953928624349	-0.107140115792522
FBpp0218986	-0.0395714966641312	0.0579829837757283
FBpp0218988	0.18122040731135	-0.633279775771845
FBpp0218990	0.0297288578777705	-0.362247327845306
FBpp0218992	0.670781654955025	-0.273223768364259
FBpp0218994	0.725043191463297	0.0633049327725869
FBpp0218996	0.345172225814296	-1.54764591282374
FBpp0218999	0.0556252226012255	-0.163385753529805
FBpp0219009	0.539133799117576	-0.242370553750211
FBpp0219011	0.10545239085907	0.0510985811517322
FBpp0219013	-0.129717734412862	0.091497078786019
FBpp0219016	-0.00413206673044197	-0.366789152192531
FBpp0219018	-0.0186019572137024	0.220968712476243
FBpp0219019	0.237956212038036	0.478168829040285
FBpp0219022	0.0566504031685957	0.0614864074024239
FBpp0219023	0.373675026799601	-0.7627066408028
FBpp0219025	-0.146972289386094	-0.0361143073301645
FBpp0219026	0.0696957061351399	-0.466551076411939
FBpp0219029	-0.0543465567169341	0.0902730636963556
FBpp0219030	0.143500006904428	0.0603647892455098
FBpp0219031	-0.100701692025227	-0.0342779840675073
FBpp0219032	0.133468263878371	0.123467854929036
FBpp0219043	0.336352263033656	-0.127108342913281
FBpp0219044	0.626208208826174	-0.329911376490745
FBpp0219046	-0.164641263505944	-0.602399547509924
FBpp0219049	0.127855921436343	0.189816784983428
FBpp0219053	0.0922618613173367	0.390539449699318
FBpp0219054	-0.0256054885552264	0.184671227990388
FBpp0219058	-0.137675950489206	-0.211174899821918
FBpp0219059	-0.0975694325876822	-0.102436937433188
FBpp0219060	0.0653069238633446	0.0651804528203008
FBpp0219062	0.232014736180264	0.021087464625182
FBpp0219064	-0.0101896257043141	0.132661453184725
FBpp0219069	0.336372340656767	0.149597262103045
FBpp0219070	-0.104676380697625	-0.067580564701589
FBpp0219072	-0.113533170303432	-0.0405899979689442
FBpp0219073	0.0708425973735145	0.0556753081467495
FBpp0219074	0.0886856843586897	0.0714828588524397
FBpp0219075	0.0816241699276583	0.0750296387248224
FBpp0219076	0.269221396118161	0.130843803558039
FBpp0219078	-0.0104508430806425	0.0185067449763985
FBpp0219079	-0.00642706147677563	0.00112225249673092
FBpp0219080	-0.133622208681152	-0.170479319669487
FBpp0219081	-0.150781599542049	-0.063141486743466
FBpp0219082	0.0586097788271066	0.178959181413386
FBpp0219083	-0.096835262848167	-0.323490917654925
FBpp0219084	-0.199850581245481	-1.08915538289204
FBpp0219085	-0.0347507320942597	-1.21334283681663
FBpp0219086	0.335416683242078	-0.517905048351095
FBpp0219088	-0.0292757284178429	0.304002907839478
FBpp0219089	0.0692536740315673	-0.287653269509088
FBpp0219093	-0.187034205475875	-0.238664404960602
FBpp0219094	0.666049026905398	-0.0938638324653927
FBpp0219095	0.177550532768537	-0.505147312846811
FBpp0219096	-0.0228384395459247	0.418596000983688
FBpp0219098	0.538332635052039	-0.107192085655153
FBpp0219099	0.144102118500118	0.139483245120455
FBpp0219100	-0.0487950997376494	-0.0302447003272345
FBpp0219101	0.000296870695552065	-0.23371671170039
FBpp0219107	0.061336120677524	0.0598410998113599
FBpp0219108	0.148404107299309	0.0220510102915761
FBpp0219109	0.040324578923296	-0.070435859895744
FBpp0219112	0.0673081023945681	-0.552735020104162
FBpp0219113	0.538779610927064	-0.480414475505137
FBpp0219114	-0.00954804026111855	0.226103939107782
FBpp0219115	-0.0131660329237767	-0.182192959496742
FBpp0219116	0.00243980041610758	-0.118532375234657
FBpp0219117	-0.00433411018184049	-0.542726300087356
FBpp0219119	0.0623078034672891	0.11362951222572
FBpp0219120	0.32209290790817	0.0675492788651503
FBpp0219122	0.043344562267332	0.125233576726099
FBpp0219124	0.0115666076976695	0.338254715530187
FBpp0219126	-0.139816197102137	0.0985246238639277
FBpp0219129	-0.0340598824015907	0.0498134138679008
FBpp0219134	0.0860586893633696	0.213951027718701
FBpp0219135	0.459211131463226	0.0688942842684145
FBpp0219136	-0.252799399225649	0.303744334407441
FBpp0219140	0.0303967625314084	-0.820217279608103
FBpp0219141	0.082198417646307	-0.391560386369834
FBpp0219142	0.0406924330803345	-0.0371140807058273
FBpp0219143	-0.120334126342893	-0.0151376770544371
FBpp0219144	0.59459051592811	-0.542641579570258
FBpp0219147	0.142220798596965	0.363125287391981
FBpp0219148	0.893300888567523	0.771888557179284
FBpp0219149	-0.0352025693299792	0.048622155234271
FBpp0219151	0.118102042173464	0.0499374194033031
FBpp0219153	-0.482230311155241	-0.0348359136432965
FBpp0219154	-0.762480263138646	0.0158487722061054
FBpp0219155	-0.0951638784320832	0.528110520298826
FBpp0219159	0.0319496486973898	0.630480011980543
FBpp0219160	-0.0508530977199195	0.0642859326955765
FBpp0219161	-0.0710169961962925	0.0800842460869502
FBpp0219165	-0.0298447257553289	0.184882057185231
FBpp0219166	0.147497408168098	0.335684062553604
FBpp0219168	-0.0040630278208702	0.0599007269979777
